999,Wels,,1,48.168,14.021, 318
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
11/21/2005,15:00,320,1399,40,3,10,0,3,20,40,3,10,4861,3,10,0,3,20,4861,3,10,-9990,0,0,10,E,8,9,E,8,7.1,E,8,3.2,E,8,76,E,8,973,E,8,201,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.162,E,8,0.132,E,8,0.20,E,8,0,-9990,0,0
11/21/2005,16:00,151,1399,16,3,10,0,3,20,16,3,10,1937,3,10,1,3,20,1937,3,10,-9990,0,0,10,E,8,9,E,8,6.9,E,8,3.3,E,8,78,E,8,973,E,8,239,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.169,E,8,0.132,E,8,0.20,E,8,0,-9990,0,0
11/21/2005,17:00,3,170,0,3,10,0,3,20,0,3,10,57,3,10,16,3,20,57,3,10,-9990,0,0,10,E,8,9,E,8,6.6,E,8,4.1,E,8,84,E,8,973,E,8,204,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.234,E,8,0.132,E,8,0.20,E,8,0,-9990,0,0
11/21/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.5,E,8,3.8,E,8,83,E,8,973,E,8,253,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.213,E,8,0.132,E,8,0.20,E,8,0,-9990,0,0
11/21/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.4,E,8,4.3,E,8,87,E,8,972,E,8,252,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.257,E,8,0.132,E,8,0.20,E,8,0,-9990,0,0
11/21/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.3,E,8,3.9,E,8,84,E,8,972,E,8,323,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.220,E,8,0.132,E,8,0.20,E,8,0,-9990,0,0
11/21/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.2,E,8,4.0,E,8,85,E,8,972,E,8,328,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.226,E,8,0.132,E,8,0.20,E,8,0,-9990,0,0
11/21/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.0,E,8,5.7,E,8,98,E,8,972,E,8,281,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.385,E,8,0.132,E,8,0.20,E,8,1,-9990,0,0
11/21/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.1,E,8,5.8,E,8,98,E,8,972,E,8,238,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.395,E,8,0.132,E,8,0.20,E,8,0,-9990,0,0
11/21/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.0,E,8,5.2,E,8,95,E,8,972,E,8,241,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.335,E,8,0.132,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.8,E,8,4.8,E,8,94,E,8,972,E,8,286,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.301,E,8,0.139,E,8,0.20,E,8,1,-9990,0,0
11/22/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.9,E,8,4.0,E,8,88,E,8,972,E,8,309,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.226,E,8,0.139,E,8,0.20,E,8,1,-9990,0,0
11/22/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.1,E,8,4.0,E,8,93,E,8,972,E,8,314,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.230,E,8,0.139,E,8,0.20,E,8,5,-9990,0,0
11/22/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.0,E,8,3.7,E,8,85,E,8,972,E,8,316,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.199,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.1,E,8,3.7,E,8,84,E,8,972,E,8,295,E,8,0.7,E,8,-9990,0,0,-9990,0,0,1.203,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.1,E,8,3.9,E,8,85,E,8,972,E,8,289,E,8,0.7,E,8,-9990,0,0,-9990,0,0,1.215,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.2,E,8,4.3,E,8,88,E,8,972,E,8,280,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.250,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,08:00,16,384,1,3,10,0,3,20,1,3,10,195,3,10,18,3,20,194,3,10,-9990,0,0,10,E,8,9,E,8,6.2,E,8,4.9,E,8,91,E,8,972,E,8,295,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.309,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,09:00,207,1400,11,3,10,0,3,20,11,3,10,1427,3,10,10,3,20,1425,3,10,-9990,0,0,10,E,8,9,E,8,6.4,E,8,5.3,E,8,92,E,8,972,E,8,313,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.341,E,8,0.139,E,8,0.20,E,8,1,-9990,0,0
11/22/2005,10:00,361,1400,22,3,10,0,3,20,22,3,10,2784,3,10,0,3,20,2784,3,10,-9990,0,0,10,E,8,9,E,8,6.7,E,8,5.1,E,8,89,E,8,972,E,8,296,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.322,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,11:00,467,1400,32,3,10,0,3,20,32,3,10,4098,3,10,0,3,20,4098,3,10,-9990,0,0,10,E,8,9,E,8,6.8,E,8,5.5,E,8,92,E,8,972,E,8,245,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.367,E,8,0.139,E,8,0.20,E,8,2,-9990,0,0
11/22/2005,12:00,517,1400,36,3,10,0,3,20,36,3,10,4584,3,10,0,3,20,4584,3,10,-9990,0,0,10,E,8,9,E,8,6.8,E,8,5.4,E,8,91,E,8,972,E,8,289,E,8,1.2,E,8,-9990,0,0,-9990,0,0,1.353,E,8,0.139,E,8,0.20,E,8,2,-9990,0,0
11/22/2005,13:00,507,1400,35,3,10,0,3,20,35,3,10,4470,3,10,0,3,20,4470,3,10,-9990,0,0,10,E,8,9,E,8,7.3,E,8,5.4,E,8,87,E,8,972,E,8,240,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.350,E,8,0.139,E,8,0.20,E,8,1,-9990,0,0
11/22/2005,14:00,439,1400,31,3,10,0,3,20,31,3,10,3957,3,10,0,3,20,3957,3,10,-9990,0,0,10,E,8,9,E,8,7.4,E,8,5.0,E,8,84,E,8,972,E,8,158,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.315,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,15:00,316,1400,20,3,10,0,3,20,20,3,10,2529,3,10,1,3,20,2529,3,10,-9990,0,0,10,E,8,9,E,8,7.5,E,8,5.0,E,8,84,E,8,972,E,8,204,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.315,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,16:00,147,1400,9,3,10,0,3,20,9,3,10,1117,3,10,13,3,20,1115,3,10,-9990,0,0,10,E,8,9,E,8,7.3,E,8,4.9,E,8,85,E,8,972,E,8,196,E,8,2.5,E,8,-9990,0,0,-9990,0,0,1.310,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,17:00,3,159,0,3,10,0,3,20,0,3,10,49,3,10,15,3,20,49,3,10,-9990,0,0,10,E,8,9,E,8,7.2,E,8,5.3,E,8,88,E,8,972,E,8,247,E,8,3.2,E,8,-9990,0,0,-9990,0,0,1.342,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,7.1,E,8,5.5,E,8,90,E,8,973,E,8,241,E,8,3.2,E,8,-9990,0,0,-9990,0,0,1.362,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,7.0,E,8,5.3,E,8,89,E,8,973,E,8,132,E,8,2.4,E,8,-9990,0,0,-9990,0,0,1.342,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.9,E,8,5.0,E,8,88,E,8,973,E,8,125,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.314,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.8,E,8,4.8,E,8,87,E,8,973,E,8,73,E,8,4.4,E,8,-9990,0,0,-9990,0,0,1.302,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.7,E,8,5.9,E,8,95,E,8,974,E,8,353,E,8,3.2,E,8,-9990,0,0,-9990,0,0,1.406,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.6,E,8,6.4,E,8,98,E,8,974,E,8,65,E,8,3.4,E,8,-9990,0,0,-9990,0,0,1.449,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/22/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.5,E,8,6.3,E,8,98,E,8,974,E,8,103,E,8,3.4,E,8,-9990,0,0,-9990,0,0,1.439,E,8,0.139,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.2,E,8,6.0,E,8,98,E,8,974,E,8,216,E,8,4.9,E,8,-9990,0,0,-9990,0,0,1.412,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.0,E,8,5.8,E,8,98,E,8,974,E,8,142,E,8,3.4,E,8,-9990,0,0,-9990,0,0,1.390,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.7,E,8,5.5,E,8,98,E,8,975,E,8,210,E,8,4.0,E,8,-9990,0,0,-9990,0,0,1.364,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.7,E,8,5.4,E,8,98,E,8,975,E,8,155,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.356,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.6,E,8,5.3,E,8,98,E,8,975,E,8,163,E,8,2.7,E,8,-9990,0,0,-9990,0,0,1.347,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.5,E,8,5.3,E,8,98,E,8,975,E,8,123,E,8,4.0,E,8,-9990,0,0,-9990,0,0,1.342,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,5.5,E,8,5.2,E,8,98,E,8,976,E,8,155,E,8,3.4,E,8,-9990,0,0,-9990,0,0,1.338,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,08:00,14,367,4,3,10,0,3,20,4,3,10,499,3,10,26,3,20,498,3,10,-9990,0,0,10,E,8,9,E,8,5.7,E,8,4.8,E,8,94,E,8,976,E,8,218,E,8,4.0,E,8,-9990,0,0,-9990,0,0,1.299,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,09:00,201,1400,58,3,10,51,3,20,51,3,10,6641,3,10,2153,3,20,6332,3,10,-9990,0,0,10,E,8,9,E,8,6.9,E,8,5.5,E,8,91,E,8,976,E,8,191,E,8,3.7,E,8,-9990,0,0,-9990,0,0,1.362,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,10:00,356,1400,18,3,10,0,3,20,18,3,10,2403,3,10,3,3,20,2402,3,10,-9990,0,0,10,E,8,9,E,8,6.8,E,8,4.9,E,8,88,E,8,976,E,8,95,E,8,4.0,E,8,-9990,0,0,-9990,0,0,1.306,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,11:00,462,1400,106,3,10,0,3,20,106,3,10,12427,3,10,0,3,20,12427,3,10,-9990,0,0,10,E,8,9,E,8,7.7,E,8,4.9,E,8,82,E,8,976,E,8,360,E,8,4.0,E,8,-9990,0,0,-9990,0,0,1.304,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,12:00,512,1400,154,3,10,22,3,20,146,3,10,17138,3,10,936,3,20,16796,3,10,-9990,0,0,10,E,8,9,E,8,8.6,E,8,5.5,E,8,81,E,8,977,E,8,38,E,8,2.5,E,8,-9990,0,0,-9990,0,0,1.361,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,13:00,503,1400,200,3,10,132,3,20,153,3,10,22423,3,10,11483,3,20,18300,3,10,-9990,0,0,9,E,8,8,E,8,9.6,E,8,6.4,E,8,80,E,8,977,E,8,106,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.452,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,14:00,434,1400,237,3,10,443,3,20,100,3,10,26214,3,10,35762,3,20,15120,3,10,-9990,0,0,4,E,8,3,E,8,10.6,E,8,6.4,E,8,75,E,8,977,E,8,115,E,8,2.4,E,8,-9990,0,0,-9990,0,0,1.453,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,15:00,312,1400,159,3,10,394,3,20,71,3,10,16918,3,10,26508,3,20,11014,3,10,-9990,0,0,3,E,8,2,E,8,10.9,E,8,6.5,E,8,74,E,8,977,E,8,220,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.460,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,16:00,143,1400,58,3,10,196,3,20,38,3,10,6425,3,10,5136,3,20,5899,3,10,-9990,0,0,3,E,8,2,E,8,10.4,E,8,6.0,E,8,74,E,8,977,E,8,291,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.414,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,17:00,2,149,1,3,10,0,3,20,1,3,10,94,3,10,25,3,20,94,3,10,-9990,0,0,4,E,8,3,E,8,9.7,E,8,6.0,E,8,78,E,8,976,E,8,302,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.411,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,9.1,E,8,5.5,E,8,78,E,8,976,E,8,274,E,8,3.7,E,8,-9990,0,0,-9990,0,0,1.364,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,8.5,E,8,5.7,E,8,83,E,8,976,E,8,218,E,8,2.7,E,8,-9990,0,0,-9990,0,0,1.386,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,7.9,E,8,5.8,E,8,86,E,8,976,E,8,219,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.389,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,7.3,E,8,5.4,E,8,87,E,8,976,E,8,147,E,8,5.6,E,8,-9990,0,0,-9990,0,0,1.351,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,6.7,E,8,5.1,E,8,89,E,8,976,E,8,99,E,8,6.7,E,8,-9990,0,0,-9990,0,0,1.327,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,6.1,E,8,4.7,E,8,91,E,8,976,E,8,134,E,8,6.4,E,8,-9990,0,0,-9990,0,0,1.293,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/23/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,5.5,E,8,4.0,E,8,90,E,8,976,E,8,94,E,8,4.0,E,8,-9990,0,0,-9990,0,0,1.230,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,4.8,E,8,3.7,E,8,93,E,8,976,E,8,134,E,8,4.4,E,8,-9990,0,0,-9990,0,0,1.204,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,3.9,E,8,3.3,E,8,95,E,8,975,E,8,170,E,8,3.7,E,8,-9990,0,0,-9990,0,0,1.166,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,3.1,E,8,2.2,E,8,94,E,8,975,E,8,166,E,8,4.0,E,8,-9990,0,0,-9990,0,0,1.082,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,2.6,E,8,1.2,E,8,90,E,8,975,E,8,263,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.009,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,2.2,E,8,0.5,E,8,89,E,8,975,E,8,189,E,8,4.7,E,8,-9990,0,0,-9990,0,0,0.962,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,1.8,E,8,0.3,E,8,89,E,8,975,E,8,153,E,8,3.7,E,8,-9990,0,0,-9990,0,0,0.945,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,1.5,E,8,0.3,E,8,91,E,8,975,E,8,166,E,8,2.9,E,8,-9990,0,0,-9990,0,0,0.944,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,08:00,13,350,1,3,10,0,3,20,1,3,10,178,3,10,19,3,20,177,3,10,-9990,0,0,9,E,8,8,E,8,1.4,E,8,-0.1,E,8,89,E,8,975,E,8,143,E,8,3.4,E,8,-9990,0,0,-9990,0,0,0.920,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,09:00,196,1401,15,3,10,0,3,20,15,3,10,1940,3,10,6,3,20,1939,3,10,-9990,0,0,10,E,8,9,E,8,1.5,E,8,-0.5,E,8,86,E,8,975,E,8,125,E,8,5.1,E,8,-9990,0,0,-9990,0,0,0.897,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,10:00,351,1401,37,3,10,0,3,20,37,3,10,4573,3,10,0,3,20,4573,3,10,-9990,0,0,10,E,8,9,E,8,1.7,E,8,0.0,E,8,88,E,8,975,E,8,263,E,8,3.7,E,8,-9990,0,0,-9990,0,0,0.926,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,11:00,457,1401,37,3,10,0,3,20,37,3,10,4726,3,10,0,3,20,4726,3,10,-9990,0,0,10,E,8,9,E,8,1.7,E,8,0.8,E,8,93,E,8,974,E,8,245,E,8,3.7,E,8,-9990,0,0,-9990,0,0,0.980,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,12:00,508,1401,32,3,10,0,3,20,32,3,10,4151,3,10,0,3,20,4151,3,10,-9990,0,0,10,E,8,9,E,8,1.7,E,8,1.2,E,8,97,E,8,974,E,8,272,E,8,4.4,E,8,-9990,0,0,-9990,0,0,1.010,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,13:00,498,1401,35,3,10,0,3,20,35,3,10,4464,3,10,0,3,20,4464,3,10,-9990,0,0,10,E,8,9,E,8,1.7,E,8,1.4,E,8,98,E,8,974,E,8,251,E,8,2.5,E,8,-9990,0,0,-9990,0,0,1.024,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,14:00,430,1401,267,3,10,471,3,20,123,3,10,28820,3,10,36206,3,20,17697,3,10,-9990,0,0,6,E,8,6,E,8,2.5,E,8,1.6,E,8,94,E,8,974,E,8,258,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.035,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,15:00,308,1401,180,3,10,618,3,20,44,3,10,19532,3,10,56542,3,20,7092,3,10,-9990,0,0,0,E,8,0,E,8,2.8,E,8,1.7,E,8,93,E,8,974,E,8,270,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.046,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,16:00,140,1401,70,3,10,351,3,20,35,3,10,7491,3,10,17461,3,20,5743,3,10,-9990,0,0,0,E,8,0,E,8,2.6,E,8,1.6,E,8,93,E,8,974,E,8,288,E,8,1.4,E,8,-9990,0,0,-9990,0,0,1.041,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,17:00,2,139,0,3,10,0,3,20,0,3,10,39,3,10,14,3,20,38,3,10,-9990,0,0,1,E,8,1,E,8,2.2,E,8,1.4,E,8,94,E,8,974,E,8,212,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.020,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,2.1,E,8,1.4,E,8,95,E,8,974,E,8,162,E,8,1.2,E,8,-9990,0,0,-9990,0,0,1.021,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,2.0,E,8,1.1,E,8,94,E,8,974,E,8,351,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.003,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,1.9,E,8,1.7,E,8,98,E,8,974,E,8,12,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.044,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,1.8,E,8,1.6,E,8,99,E,8,974,E,8,98,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.041,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,1.7,E,8,1.3,E,8,97,E,8,974,E,8,188,E,8,1.2,E,8,-9990,0,0,-9990,0,0,1.017,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
11/24/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,1.6,E,8,1.2,E,8,97,E,8,974,E,8,150,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.008,E,8,0.066,E,8,0.20,E,8,0,-9990,0,0
